FID_fishne,CPA_ID,area_km2,cap_MW,d_trans,d_sub,d_road,d_load_750,d_existing,d_EIA860fa,d_shore_m,m_seafloor,m_CF_MEAN,m_BOEM_lea,m_BOEM_pla,BathySlope,ocean_impa,HAPC_Area_,ocean_im_1,ocean_im_2,m_CF_wLoss,anngen_MWh,Shape_Leng,Shape_Area,major_port,turbine_ty,incap,ipm_region,prefSite,tech,metro_id,metro_region,cpa_mw,cf,path,resource_annuity,resource_fom,interconnect_annuity,lcoe,interconnect_capex_mw,total_interconnect_km,offshore_interconnect_km,ipm_region_y
3495,40780,2.79734799363,13.9867,102.042489359,132.589888279,100.858755243,189.795336454,112.513462111,116.375024231,91.4881439715,-326.842856271,0.495889625379,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.436383,60758.3,9500.64014294,2797384.35201,0,floating,22.379074816072,ERC_REST,1,offshorewind,41700,p65,22.379074,0.39974928,"[40780, 301747]",239993.84,67317.94,87286.86,112.684395,1801994.5,383.6650085449219,383.6650085449219,p65
3504,40781,16.0000002947,80.0,62.2983906767,103.5418839,61.2083298946,165.850051899,76.1017011533,80.627730161,61.0017196683,-53.6156250238,0.506238553673,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.44549,354772.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40879232,"[40781, 301747]",239993.84,67317.94,89472.53,110.80202,1847116.6,413.94879150390625,413.94879150390625,p65
3506,40782,16.0000002951,80.0,73.211909704,105.501054486,72.0270058928,164.923750734,83.8295021523,87.782810863,64.7468666435,-70.5015627146,0.505404342897,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.444756,354187.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40877047,"[40782, 301747]",239993.84,67317.94,87740.36,110.3242,1811356.9,389.9487609863281,389.9487609863281,p65
3517,40784,8.79989036531,43.9995,93.4319631083,129.979676554,92.6086406522,188.936887355,99.7456771882,100.639769404,89.8462045818,-148.889189437,0.495001531131,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.435601,190791.0,12778.8962325,8799542.18638,0,floating,70.39633749102036,ERC_REST,1,offshorewind,41700,p65,70.39634,0.40066805,"[40784, 301747]",239993.84,67317.94,83709.13,111.40666,1728134.1,334.3555908203125,334.3555908203125,p65
3518,40785,16.0000002958,80.0,101.117063434,127.307553834,99.6109435882,180.086110362,98.3621501664,98.6312153522,84.9644885696,-154.010936737,0.498192938976,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.43841,349134.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4026912,"[40785, 301747]",239993.84,67317.94,84515.195,111.075455,1744774.9,345.2624816894531,345.2624816894531,p65
3528,40786,16.0000002953,80.0,98.8005241125,128.746819,97.6142795304,185.814457335,109.013703454,112.829025801,87.6031860936,-257.160937071,0.497177062556,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.437516,348422.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39974818,"[40786, 301747]",239993.84,67317.94,87183.5,112.6552,1799860.8,382.2330322265625,382.2330322265625,p65
3558,40789,16.0000002955,80.0,74.0144882442,91.8439878106,60.2467993764,141.148182442,67.4150422612,67.1567164944,46.0644621339,-56.3250000477,0.51296663098,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.451411,359487.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4155897,"[40789, 301747]",239993.84,67317.94,84593.72,107.64962,1746396.0,346.3507995605469,346.3507995605469,p65
3596,40791,16.0000002957,80.0,108.823368977,130.301445055,100.689480293,181.903333653,103.940241435,103.653819926,86.7780551114,-208.82187438,0.497936659493,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.438184,348954.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40270215,"[40791, 301747]",239993.84,67317.94,85212.164,111.270004,1759163.5,354.9193115234375,354.9193115234375,p65
3606,40793,16.0000002959,80.0,81.9518822668,106.516225931,80.5579165993,163.658677608,77.1123220919,78.1911820956,66.9139485724,-84.2312500477,0.503586803563,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.443156,352914.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4096313,"[40793, 301747]",239993.84,67317.94,83339.88,108.866035,1720511.2,328.97821044921875,328.97821044921875,p65
3624,40797,16.0000002968,80.0,57.2284118019,106.76436763,57.4237246398,200.668943953,80.7864250473,71.2849478585,56.3986657992,-65.2890626192,0.490013829432,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.431212,343402.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39847553,"[40797, 301747]",239993.84,67317.94,80992.37,111.241356,1672047.8,300.40106201171875,300.40106201171875,p65
3641,40800,16.0000002948,80.0,71.1464967072,111.542136451,70.0469831734,173.44588451,84.7320712954,89.212537306,69.3747231106,-65.3203125,0.503022588789,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.44266,352518.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40380415,"[40800, 301747]",239993.84,67317.94,89423.0,112.15674,1846094.2,413.262451171875,413.262451171875,p65
3663,40802,15.828828863,79.1441,59.0520369765,96.4940638847,58.200955467,172.127716969,71.3925165884,66.2359078926,56.1833815223,-66.734920865,0.500320546211,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440282,346874.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,12420,p64,126.630615,0.40556195,"[40802, 300348, 305879]",239993.84,67317.94,80608.125,109.18947,1670322.0,406.7497863769531,115.02133178710938,p64
3668,40803,16.000000295,80.0,70.0061258241,101.578233035,68.8182289591,160.924163416,80.2756189786,84.1732041078,60.8249893093,-64.2578126192,0.507281308062,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.446408,355503.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4087667,"[40803, 301747]",239993.84,67317.94,87620.78,110.29183,1808888.1,388.29193115234375,388.29193115234375,p65
3681,40804,16.0000002958,80.0,92.7318855145,118.864516283,91.4956279665,173.629529584,89.6736923898,90.3424978719,78.2585471824,-107.900000215,0.500267078169,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440235,350587.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40467355,"[40804, 301747]",239993.84,67317.94,83987.33,110.38243,1733877.4,337.94879150390625,337.94879150390625,p65
3686,40805,15.8288288718,79.1441,61.607726408,86.0941316798,62.5889588872,148.54399472,56.0818932704,58.2316539424,47.3258121151,-53.3714286562,0.509330903727,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.448211,353120.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.4165306,"[40805, 301747]",239993.84,67317.94,82164.58,106.74071,1696247.5,312.6939697265625,312.6939697265625,p65
3693,40806,16.0000002962,80.0,55.875454066,90.5844263534,54.6946422151,163.201457747,63.2039774344,62.3661502548,50.4516448452,-58.8546873331,0.503808713518,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.443352,353069.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,12420,p64,128.0,0.41054985,"[40806, 300348, 305879]",239993.84,67317.94,80206.46,107.751205,1662029.9,406.5426788330078,114.81422424316406,p64
3698,40807,16.0000002948,80.0,74.9463145412,115.542127708,73.8547276247,177.433739854,88.6464527633,93.1410302692,73.3529813484,-71.1437498331,0.50108104106,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440951,351158.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40379906,"[40807, 301747]",239993.84,67317.94,89542.586,112.19196,1848563.0,414.9193115234375,414.9193115234375,p65
3699,40808,13.6637978303,68.319,103.934085723,131.270103512,102.82665971,183.93005282,102.256539061,102.613610642,88.8305939804,-191.324137457,0.497254264766,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.437584,297594.0,14975.5812868,13663815.2,0,floating,109.31052160000802,ERC_REST,1,offshorewind,41700,p65,109.310524,0.40269125,"[40808, 301747]",239993.84,67317.94,84645.34,111.112335,1747461.9,347.0657958984375,347.0657958984375,p65
3715,40810,15.6576546391,78.2883,48.9380994715,89.1728485503,48.4239622158,175.125258226,68.3076180818,56.6870202463,47.6919844659,-54.6870968111,0.499665684277,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.439706,342673.0,19772.9451194,15657654.3425,0,floating,125.26123473960378,ERC_REST,1,offshorewind,12420,p64,125.26124,0.4090984,"[40810, 300348, 305879]",239993.84,67317.94,78685.086,107.70898,1630621.8,397.3398895263672,105.61143493652344,p64
3742,40814,10.3800381368,51.9002,90.7328402408,133.842518447,90.8626111898,209.397334196,111.584360149,100.397234808,89.3974327343,-150.493181402,0.488152894107,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.429575,221937.0,13875.4448783,10379603.4,0,floating,83.03682719999551,ERC_REST,1,offshorewind,41700,p65,83.03683,0.3956561,"[40814, 301747]",239993.84,67317.94,83380.44,112.72306,1721348.2,333.4886169433594,333.4886169433594,p65
3743,40815,16.0000002958,80.0,95.3615993719,119.389947808,92.2527599864,172.419525505,90.6007567198,90.6710489816,77.2322777479,-108.654687524,0.500809423625,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440712,350967.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40667355,"[40815, 301747]",239993.84,67317.94,84276.02,109.92061,1739837.4,341.94879150390625,341.94879150390625,p65
3752,40816,16.0000002952,80.0,75.1653005056,103.469489227,73.9758425447,161.239039651,84.3204825617,87.9850280639,62.4074485758,-74.5218749046,0.506866208278,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.446042,355212.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4087501,"[40816, 301747]",239993.84,67317.94,87043.39,110.135056,1796968.2,380.29193115234375,380.29193115234375,p65
3779,40818,16.0000002969,80.0,48.3592768739,98.1789372937,48.564205538,196.530484824,71.9397198494,62.8883765043,47.4871091667,-53.703125,0.49162444938,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.43263,344530.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,12420,p64,128.0,0.39753678,"[40818, 300348, 305879]",239993.84,67317.94,79444.45,111.05955,1646298.5,401.0556182861328,109.32716369628906,p64
3783,40819,16.000000295,80.0,67.6341280664,100.857516028,66.4508112479,160.907148138,78.4789902423,82.4911269057,60.0383012034,-57.2937499881,0.507518497296,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.446616,355669.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40877628,"[40819, 301747]",239993.84,67317.94,87909.48,110.369865,1814848.1,392.29193115234375,392.29193115234375,p65
3791,40820,16.000000295,80.0,75.8503204641,112.211161948,74.6946772963,172.915115471,88.035914534,92.2707518363,71.0172450999,-72.9531254768,0.502485021949,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.442187,352142.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40380046,"[40820, 301747]",239993.84,67317.94,88556.92,111.912926,1828214.4,401.262451171875,401.262451171875,p65
3806,40824,16.0000002952,80.0,75.134404264,100.834017162,73.9508124428,157.561072257,81.5929526058,86.7658085408,59.5437220145,-72.3796874285,0.508230805397,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447243,356168.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4087262,"[40824, 301747]",239993.84,67317.94,86635.11,110.027466,1788539.5,374.6350708007813,374.6350708007813,p65
3807,40825,16.0000002959,80.0,78.2602919364,102.533309581,78.0899100956,159.927813626,73.1919530635,74.19192257,62.9473390263,-77.6374999285,0.50498489663,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.444387,353893.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40960103,"[40825, 301747]",239993.84,67317.94,83220.305,108.84077,1718042.5,327.32135009765625,327.32135009765625,p65
3810,40827,16.0000002963,80.0,83.266597379,121.784271852,82.6504400326,189.826374677,95.1880359427,90.8341493498,81.3796178417,-113.215625048,0.494473051745,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.435136,346527.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39963478,"[40827, 301747]",239993.84,67317.94,83140.21,111.532196,1716389.0,326.4886169433594,326.4886169433594,p65
3811,40828,16.0000002964,80.0,79.2524133177,119.3229498,78.8185410145,193.265346246,95.3414586471,87.1154263167,77.8384165068,-104.646874785,0.492866688408,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.433723,345401.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39860067,"[40828, 301747]",239993.84,67317.94,82565.38,111.65692,1704522.0,322.19573974609375,322.19573974609375,p65
3814,40829,15.8288288489,79.1441,76.3528037715,120.502888889,76.4545701249,202.402849658,99.2221333655,86.4907887069,74.9860816126,-98.5380951412,0.489764947267,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.430993,339555.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.3975736,"[40829, 301747]",239993.84,67317.94,82336.79,111.879745,1699802.8,319.0284729003906,319.0284729003906,p65
3828,40831,16.0000002952,80.0,69.9065559508,93.2889536578,68.2546505553,149.596046474,73.9280947646,80.2880866234,51.8903312423,-59.9343748093,0.511128782295,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.449793,358199.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4126926,"[40831, 301747]",239993.84,67317.94,86395.945,108.903824,1783602.0,371.32135009765625,371.32135009765625,p65
3831,40832,16.0000002953,80.0,78.683018382,99.994808466,72.8727268644,154.530501333,80.4035670136,86.6464796467,58.0463317361,-71.2406246662,0.508369005285,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447365,356265.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.41169184,"[40832, 301747]",239993.84,67317.94,85938.14,109.04161,1774150.9,364.9782104492187,364.9782104492187,p65
3832,40833,16.0000002951,80.0,79.8388117503,113.362880345,78.6623891038,172.922982644,91.0474656041,95.0952984925,72.5906213117,-84.0796877146,0.501821503043,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.441603,351676.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40477958,"[40833, 301747]",239993.84,67317.94,87979.53,111.479385,1816294.4,393.2624816894531,393.2624816894531,p65
3833,40834,16.0000002951,80.0,83.2427890649,117.300800131,82.0713860023,176.922624646,94.7032133816,98.7913102637,76.5124986459,-90.6000001431,0.500197246671,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440174,350538.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40478027,"[40834, 301747]",239993.84,67317.94,88099.12,111.51292,1818763.1,394.9193420410156,394.9193420410156,p65
3845,40835,15.7073242516,78.5366,75.8385319924,99.6535276531,74.4389067058,153.402108361,71.0982980101,70.8096484384,57.9017506936,-71.9285710653,0.508005220739,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447045,349498.0,17673.2572388,15707317.4469,0,floating,125.65853957536672,ERC_REST,1,offshorewind,41700,p65,125.65854,0.41460034,"[40835, 301747]",239993.84,67317.94,83678.11,107.654396,1727493.6,333.66448974609375,333.66448974609375,p65
3855,40836,11.1400372876,55.7002,91.4108129015,131.610115293,90.3245419438,193.148858519,105.126384604,109.608490584,89.6825012662,-273.372916222,0.495033495749,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.435629,241544.0,13584.5628823,11139997.7875,0,floating,89.11998229961381,ERC_REST,1,offshorewind,41700,p65,89.11998,0.396803,"[40836, 301747]",239993.84,67317.94,89727.85,114.223335,1852387.6,417.486083984375,417.486083984375,p65
3858,40837,9.38925989516,46.9463,103.761786377,131.223249377,102.572044005,186.773804617,111.872081593,115.128970856,89.8245321803,-314.046342059,0.496943619193,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.43731,204368.0,12875.280126,9389479.2,0,floating,75.11583359998464,ERC_REST,1,offshorewind,41700,p65,75.11584,0.3997359,"[40837, 301747]",239993.84,67317.94,86594.26,112.49038,1787696.2,374.06884765625,374.06884765625,p65
3866,40838,16.0000002964,80.0,70.3099359286,110.539394607,69.8742701472,188.031115664,87.6919738862,78.1731877164,68.9268598743,-86.84375,0.494593490381,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.435242,346611.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40156382,"[40838, 301747]",239993.84,67317.94,82026.95,110.67995,1693406.4,314.7355651855469,314.7355651855469,p65
3869,40839,16.0000002967,80.0,62.7799117088,111.015742668,62.9831418223,201.75371492,86.3556528186,75.8605981371,61.8984602884,-73.1515620947,0.489940065891,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.431147,343350.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39549428,"[40839, 301747]",239993.84,67317.94,81400.64,112.19774,1680476.5,306.05792236328125,306.05792236328125,p65
3878,40840,16.0000002948,80.0,78.7659579571,119.54211955,77.6817979538,181.422129917,92.5680958892,97.0753337164,77.3312395861,-76.4343745708,0.499144351576,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.439247,349800.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.39980477,"[40840, 301747]",239993.84,67317.94,89662.17,113.34698,1851031.8,416.576171875,416.576171875,p65
3893,40841,16.0000002947,80.0,73.8272828276,115.5418839,72.7618201459,177.786420377,87.9281130346,92.4871937477,72.9364943817,-66.7640625238,0.500980887562,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440863,351087.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.4038004,"[40841, 301747]",239993.84,67317.94,89831.28,112.27321,1854522.9,418.9193420410156,418.9193420410156,p65
3907,40842,16.0000002954,80.0,84.288942483,105.286255886,77.441880847,159.102651755,85.6405622237,88.6971244178,63.0376786628,-85.3390619755,0.506423300132,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.445653,354901.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40770414,"[40842, 301747]",239993.84,67317.94,85769.02,110.06078,1770659.6,362.6350708007813,362.6350708007813,p65
3918,40843,15.8034329087,79.0172,53.2206041818,86.9505298074,51.9226349385,159.760629147,59.2050410069,59.4251415806,46.7856738778,-53.5650792198,0.505036163898,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.444432,349581.0,18117.9296982,15803857.3755,0,floating,126.43085900432592,ERC_REST,1,offshorewind,12420,p64,126.43086,0.4105543,"[40843, 300348, 305879]",239993.84,67317.94,79867.86,107.65589,1655039.6,404.8858184814453,113.15736389160156,p64
3930,40845,16.0000002964,80.0,47.8277590263,86.3676705451,47.0508519504,169.572633745,64.5828394842,55.1592937851,45.6510290724,-52.6750002503,0.50167487096,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.441474,351574.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,12420,p64,128.0,0.40953654,"[40845, 300348, 305879]",239993.84,67317.94,78296.016,107.48529,1622589.6,395.4360809326172,103.70762634277344,p64
3941,40847,15.7232462726,78.6162,53.4351831875,91.3960581217,52.6171734633,170.76127937,67.8390757138,60.6867566836,50.9172052973,-59.1000001695,0.501038601474,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440914,345054.0,18362.43455,15723238.2186,0,floating,125.78590574865764,ERC_REST,1,offshorewind,12420,p64,125.785904,0.40954506,"[40847, 300348, 305879]",239993.84,67317.94,79452.07,107.80529,1646455.8,401.0929260253906,109.36447143554688,p64
3956,40848,16.0000002948,80.0,61.5380220555,99.632032388,60.3903580947,161.196848811,74.1197454742,78.452226686,57.8620436575,-50.1203123927,0.508065870032,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447098,356053.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40879062,"[40848, 301747]",239993.84,67317.94,88775.555,110.60784,1832728.0,404.29193115234375,404.29193115234375,p65
3969,40849,16.0000002949,80.0,85.1596556458,123.816199232,84.0409383413,184.993751098,98.2886002777,102.676051715,82.1742452221,-87.8546878099,0.497578143142,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.437869,348703.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.3997998,"[40849, 301747]",239993.84,67317.94,89204.37,113.217674,1841580.5,410.2330322265625,410.2330322265625,p65
4021,40852,15.816012205,79.0801,76.9098363356,100.439095875,72.4998235984,152.136406167,71.7353439761,71.4504462335,56.8754812591,-72.1380945841,0.508531591249,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.447508,352281.0,17045.6842721,15816438.2441,0,floating,126.531505952659,ERC_REST,1,offshorewind,41700,p65,126.53151,0.41460788,"[40852, 301747]",239993.84,67317.94,83966.805,107.731926,1733453.6,337.6645202636719,337.6645202636719,p65
4022,40853,16.0000002956,80.0,95.5188081547,115.972684695,86.9647404761,168.444678462,93.9637824308,93.687914212,73.0203725162,-105.243750215,0.502603149973,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.442291,352224.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40670025,"[40853, 301747]",239993.84,67317.94,85430.805,110.23752,1763677.2,357.94879150390625,357.94879150390625,p65
4026,40854,16.000000295,80.0,79.4254190049,116.188123046,78.2766616381,176.914935331,91.8106821132,96.0749221914,74.939122434,-77.2234373093,0.500914511271,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440805,351041.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40379387,"[40854, 301747]",239993.84,67317.94,88676.5,111.948555,1830683.1,402.9193115234375,402.9193115234375,p65
4035,40855,16.0000002956,80.0,67.0026260349,89.818249527,60.0470272029,139.488328393,60.998132421,60.7242675645,44.2508955921,-53.2265625596,0.513870179653,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.452206,360120.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.41954345,"[40855, 301747]",239993.84,67317.94,83896.74,106.44549,1732007.2,336.6939392089844,336.6939392089844,p65
4039,40857,16.000000296,80.0,92.855202783,126.204809909,91.8915494553,183.801984348,96.2740613849,98.1773553,87.2395470393,-137.239062548,0.496660518926,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.437061,348060.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40167618,"[40857, 301747]",239993.84,67317.94,83665.76,111.11472,1727238.8,333.55535888671875,333.55535888671875,p65
4070,40862,16.0000002956,80.0,103.408031217,126.801690876,98.6332531259,180.209270731,105.569993325,105.290451889,84.5004525951,-204.214062691,0.498844515532,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.438983,349590.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40271327,"[40862, 301747]",239993.84,67317.94,85789.555,111.430595,1771083.5,362.9193420410156,362.9193420410156,p65
4072,40863,1.54886890146,7.74434,93.0084500698,134.768471851,92.9666512352,208.435462669,111.41777733,101.798504125,91.4854650801,-156.475002289,0.488905984908,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.430237,33167.6,6266.03077055,1548788.27215,0,floating,12.390306177221772,ERC_REST,1,offshorewind,41700,p65,12.390306,0.39565936,"[40863, 301747]",239993.84,67317.94,83397.945,112.72719,1721709.9,333.73126220703125,333.73126220703125,p65
4115,40865,15.6576574312,78.2883,51.079625988,90.2026506228,50.4115714627,172.910772656,68.5023227231,58.5854232366,49.3170000397,-56.9790323319,0.500334056154,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440294,343132.0,19772.9451194,15657654.3424,0,floating,125.26123473959696,ERC_REST,1,offshorewind,12420,p64,125.26124,0.41049597,"[40865, 300348, 305879]",239993.84,67317.94,79023.69,107.43643,1637612.0,398.9967346191406,107.26828002929688,p64
4139,40867,16.0000002958,80.0,87.5265328616,111.484106545,85.0106073834,164.784642504,82.8843422047,82.7185225031,69.5000669262,-91.1421877146,0.503477894701,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.443061,352837.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40666613,"[40867, 301747]",239993.84,67317.94,84036.86,109.85548,1734899.9,338.63507080078125,338.63507080078125,p65
4153,40869,16.0000002951,80.0,82.0531427509,114.144826985,80.8703269506,173.023347253,92.7737548826,96.7238933734,73.3773094177,-90.6906249523,0.501833871938,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.441614,351685.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40477812,"[40869, 301747]",239993.84,67317.94,87690.836,111.39837,1810334.4,389.2624816894531,389.2624816894531,p65
4166,40870,15.8288288508,79.1441,75.1960104604,117.356396619,75.1573498827,196.969377306,96.1231862544,83.9925974264,73.6623518151,-97.0301586333,0.491540536048,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.432556,340786.0,17886.4725597,15828827.1712,0,floating,126.63061736979849,ERC_REST,1,offshorewind,41700,p65,126.630615,0.39856637,"[40870, 301747]",239993.84,67317.94,82167.67,111.55263,1696311.5,316.685302734375,316.685302734375,p65
4174,40871,16.0000002958,80.0,74.9656117454,99.023427366,76.5380770684,154.760872374,70.2485933106,70.3891049993,58.4649691592,-72.0312497616,0.507204014808,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.44634,355449.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.41358432,"[40871, 301747]",239993.84,67317.94,83389.414,107.83917,1721533.6,329.66448974609375,329.66448974609375,p65
4182,40872,15.9344082812,79.672,68.6631023759,90.9993511678,58.1783384616,138.326689361,62.2482461838,61.9836914051,43.2246261576,-52.1714286804,0.51446273308,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.452727,359057.0,16370.3887694,15934416.1264,0,floating,127.47532901090952,ERC_REST,1,offshorewind,41700,p65,127.47533,0.42055452,"[40872, 301747]",239993.84,67317.94,84185.44,106.267944,1737967.2,340.6939392089844,340.6939392089844,p65
4197,40873,16.000000295,80.0,81.2581045663,116.6772421,80.0966546042,176.907148138,93.1829436833,97.360819254,75.72581054,-81.8734375238,0.500067228451,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.440059,350447.0,16000.0,16000000.0,0,floating,128.0,ERC_REST,1,offshorewind,41700,p65,128.0,0.40378815,"[40873, 301747]",239993.84,67317.94,88387.805,111.86853,1824723.1,398.9193420410156,398.9193420410156,p65
